,id,Beds,Baths,Car,Lot,Valuation,SateType1,SaleType2,DateSold1,DateSold2,SoldPrice1,SoldPrice2,Picture,Blob
1447,3546137,3,1,2,557,"$681,667",Private Sale            ,Private Sale            ,May 2014            ,Mar 2007            ,"$592,000            ","$392,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/MlDjyOi5fV_4EWb4YSJshY29v-AvnBJTrQjPGSgtOy41/252-madagascar-drive-kings-park-nsw-2148_img0.jpg,"252 Madagascar Drive is a house in Kings Park with 3 bedrooms and 1 bathroom. Its postcode is 2148. Its land area is 560 sqm. Our records show that this was last sold in May 2014 for $592,000. "
1448,4092897,3,2,2,521, ,Private Sale            ,Private Sale            ,Jan 2008            ,Jan 2000            ,"$350,000            ","$232,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/PwIO9zt7DZYodAwaxi_XkBB4mFm1KHM_7h_nHfS1ihU1/31b-vella-crescent-blacktown-nsw-2148_img0.jpg,"31B Vella Crescent, Blacktown 2148 NSW is a house. It has 3 bedrooms and 2 bathrooms. It is on a block of land that is 521 sqm. Last time it sold, it went for $350,000, which was in January 2008. "
1449,193736,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/uEcOwXnStEFAJ7dDqeisw4OlejBKAzlP7I_gyy1jGWU1/9-497-church-street-north-parramatta-nsw-2151_img0.jpg,"9/497 Church Street is a unit in North Parramatta with 2 bedrooms and 1 bathroom. Its postcode is 2151. This unit was last sold for $142,000 in July 1998. "
1450,4088396,3,1,2,566,"$544,000", ,Private Sale            , ,May 2012            , ,"$397,500            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/D4XZiYM_dQDQRqcWHEUhZRbwxZnfDROtfACKNha3Ok41/32-caratel-crescent-marayong-nsw-2148_img0.jpg,"This is a house in Marayong, 2148 with 3 bedrooms and 1 bathroom. Its land area is 566 square metres. Our records show that this was last sold in June 2018 for $693,000. "
1451,37142,4,2,2,688,"$900,000",Private Sale            , ,Nov 1999            , ,"$312,000            ", ,https://p360images.realestateview.com.au/default/11-briscoe-crescent-kings-langley-nsw-2147-xl,"This is a house in Kings Langley, 2147 with 4 bedrooms and 2 bathrooms. The block size is 688 square metres. The last sold price we have on record for this address is $312,000 which is from November 1999. "
1452,4166991,2,2,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/xO320c_8-nBrKzq3HnyIe7fu-w3PEsEjuf3vPx1rPJs1/234-25-north-rocks-road-north-rocks-nsw-2151_img0.jpg,"234/25 North Rocks Road is a unit in North Rocks with 2 bedrooms and 2 bathrooms. Its postcode is 2151. Our records show that this was last sold in 2017 for $620,000. "
1453,4088876,5,3,2,559, , ,Private Sale            , ,Dec 2000            , ,"$243,000            ",https://p360images.realestateview.com.au/default/120-lamonerie-street-toongabbie-nsw-2146-xl,"120 Lamonerie Street is a house in Toongabbie with 5 bedrooms and 3 bathrooms. Its postcode is 2146. The block size of this property is 559 sqm. The last time this property sold was in 2000 for $243,000. "
1454,2136695,1,1,1,0, ,Private Sale            , ,Aug 1997            , ,"$121,000            ", ,https://p360images.realestateview.com.au/default/32-portico-parade-toongabbie-nsw-2146-xl,"This is a house in Toongabbie, 2146 with 1 bedroom and 1 bathroom. The land area is 560 square metres. It last sold for $121,000 in August 1997. "
1455,223947,3,2,1,0,"$730,333",Private Sale            ,Private Sale            ,Jul 2017            ,Mar 2014            ,"$939,000            ","$1,262,680            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/wI2dBhN_gpc4dxgfyILG205Wy-7ehtqYsmtcYgpypeY1/1-wandsworth-street-parramatta-nsw-2150_img0.jpg,"1 Wandsworth Street, Parramatta 2150 NSW is a unit. It has 3 bedrooms and 2 bathrooms. The last time this property sold was in March 2014 for $1,262,680. "
1456,2679643,5,3,1,0, ,Private Sale            ,Private Sale            ,Dec 2018            ,Dec 2016            ,"$925,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/KuGqoyq8grSkXNN5Jtbe32XWaO9xHNeI7Ta6u_o2nSo1/38-bungaree-road-toongabbie-nsw-2146_img0.jpg,"38 Bungaree Road, Toongabbie 2146 NSW is a house. It has 3 bedrooms and 1 bathroom. This property is on a 768 sqm block of land. The last sold price we have on record for this property is $925,000 which is from December 2016. "
1457,4153417,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/gnLrNY7StfS5ksv6bRwcAp5E9CfS-VEKHFD3lfAGOL01/7-5-7-grose-street-parramatta-nsw-2150_img0.jpg,"7/5-7 Grose Street, Parramatta 2150 NSW is a unit. It has 2 bedrooms and 1 bathroom. Last time it sold was for $330,000, which was in October 2012. "
1458,4088306,3,1,2,558, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/2oh0h1frLdt5_F4sEe0N0Yo09P33rV4olORarWqBmts1/27-shannon-street-lalor-park-nsw-2147_img0.jpg,"This is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. The size of this block is 558 sqm. In May 2018 this property sold for $670,000. "
1459,4145428,3,1,1,1219,"$831,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/L3ClQ111X1OJJWt-QT9JmduDJjIa3kh6aecydBECWxQ1/23-highland-avenue-toongabbie-nsw-2146_img0.jpg,This is a house in Toongabbie with 3 bedrooms and 1 bathroom. Its postcode is 2146. The land area of this property is 1219 square metres. 
1460,193707,2,1,1,0, , ,Private Sale            , ,Feb 2013            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/zc5DoxziDbmyXGCsG2LtrCgvUqoOFED83mlUx3liGxo1/8-2-bellevue-street-north-parramatta-nsw-2151_img0.jpg,"8/2 Bellevue Street, North Parramatta 2151 NSW is a unit. This property has 2 bedrooms and 1 bathroom. It was last sold in February 2013 for $368,500. "
1461,51124,5,3,3,610,"$1,150,333",Private Sale            ,Private Sale            ,Jun 2015            ,Mar 2014            ,"$1,003,000            ","$670,000            ",https://p360images.realestateview.com.au/default/21-christine-street-northmead-nsw-2152-xl,"21 Christine Street, Northmead 2152 NSW is a house. This property has 5 bedrooms and 2 bathrooms. The block size is 610 sqm. According to our data, this was last sold for $1,003,000 in June 2015. "
1462,223913,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/TAaoYFs36DUWxSvUf-8h4WEFbCnUjjQZCopqbY43Oho1/11-hassall-street-parramatta-nsw-2150_img0.jpg,"11 Hassall Street, Parramatta 2150 NSW is a unit with 1 bedroom and 1 bathroom. According to our data, this was last sold for $15,950,000 in March 2014. "
1463,223789,1,1,1,0, ,Private Sale            , ,Sep 2018            , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/sR1Ka05nD15lmO1jzoQItA2S-RC-YFAqOzRJ398wfxw1/13f-15-campbell-street-parramatta-nsw-2150_img0.jpg,"13F/15 Campbell Street, Parramatta 2150 NSW is a unit. This property has 1 bedroom and 1 bathroom. The last sold price we have on record for this address is $378,000 which is from September 2018. "
1464,2914278,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/nQCuOhQ1kHNShdmfHRkd_cTBZvmp2KU-b4cQhEcheEE1/2-41-alice-street-harris-park-nsw-2150_img0.jpg,"2/41 Alice Street is a unit in Harris Park with 2 bedrooms and 1 bathroom. Its postcode is 2150. The last time this property sold was in 2009 for $338,000. "
1465,123960,4,3,2,912,"$1,356,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/uhmWNWqsT0T3uLq_a1DNZ0AWDcuCKd4RqE59YsKNOb01/21-perry-street-north-rocks-nsw-2151_img0.jpg,This is on a 912 sqm block of land. 
1466,1778435,3,1,3,562,"$582,167", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/S_WX3UIujGvunXDAy1zbN6Um-q1a9o9xgYPhXRWXZLU1/4-glamorgan-street-blacktown-nsw-2148_img0.jpg,4 Glamorgan Street is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. This property is on a 562 sqm block of land. 
1467,68464,3,1,2,570,"$593,167",Private Sale            , ,Feb 2014            , ,Price, ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/5Khpszf4JNsmJ3RQMG62IBoQS_n_CZbaPjXP_bZGMtE1/10-meroo-street-blacktown-nsw-2148_img0.jpg,"10 Meroo Street, Blacktown 2148 NSW is a house with brick veneer walls. This property has 3 bedrooms and 1 bathroom. The block size is 570 sqm. Last time it sold, it went for $620,000, which was in May 2014. "
1468,874419,4,2,2,668,"$1,183,500",Auction            , ,Apr 2012            , ,"$867,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/6FJMpsoiD80b4HKlMYaVlTxzTSa1I2s4wn-0WVUsvE01/23-cambridge-avenue-north-rocks-nsw-2151_img0.jpg,"23 Cambridge Avenue, North Rocks 2151 NSW is a house. This property has 4 bedrooms and 2 bathrooms. The block size of this property is 668 sqm. According to our data, this was last sold for $867,000 in April 2012. "
1469,4151357,1,1,1,0, , ,Private Sale            , ,Nov 2011            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/oGZZqb1oitAlDah2V7rqupMcOf0KgJwVcv-b3TvGuhI1/105-1-griffiths-street-blacktown-nsw-2148_img0.jpg,"105/1 Griffiths Street, Blacktown 2148 NSW is a house. It has 1 bedroom and 1 bathroom. This house previously sold for $233,000 in November 2011. "
1470,35615,2,2,1,0, ,Private Sale            , ,Oct 2018            , ,Price, ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/5P_gNisVroTsIROh39zcG5rzJb1YTNhby0C8y5kc7gk1/109-20-24-kendall-street-harris-park-nsw-2150_img0.jpg,"This is a unit in Harris Park with 2 bedrooms and 2 bathrooms. Its postcode is 2150. This last sold for $597,000 in October 2018. "
1471,2969815,3,1,1,731,"$911,667", ,Private Sale            , ,Apr 2016            , ,"$970,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/gSmlrriCRz_YaSQTwJudeUALnckM0xHYhTr0e2wnLmU1/36-beamish-road-northmead-nsw-2152_img0.jpg,"36 Beamish Road, Northmead 2152 NSW is a house. This property has 3 bedrooms and 1 bathroom. The block size is 731 sqm. According to our data, this last sold for $970,000 in February 2016. "
1472,3504629,4,2,3,607, ,Private Sale            , ,Dec 2018            , ,"$718,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/rhhKn0ylG6hNp_1qrhIsAxUqW4qP0SP7une-i3bqYlU1/32-love-street-blacktown-nsw-2148_img0.jpg,"32 Love Street is a house in Blacktown with 4 bedrooms and 2 bathrooms. Its postcode is 2148. This property is on a 607 sqm block of land. In December 2018 this home sold for $718,000. "
1473,4144716,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/eXmkZ2W9Iq3hY97v67MOXIHcjI43oDeWTne82o_x3vQ1/106a-8-cowper-street-parramatta-nsw-2150_img0.jpg,"This is a unit in Parramatta with 2 bedrooms and 2 bathrooms. Its postcode is 2150. It was last sold in September 2013 for $541,000. "
1474,359699,2,1,1,0,"$526,667",Private Sale            , ,Jul 2018            , ,"$482,000            ", ,https://p360images.realestateview.com.au/default/5-49-harris-street-harris-park-nsw-2150-xl,"5/49 Harris Street, Harris Park 2150 NSW is a unit. It has 2 bedrooms and 1 bathroom. It was last sold in July 2018 for $482,000. "
1475,68466,2,2,1,0, ,Auction            ,Private Sale            ,Feb 2012            ,May 2006            ,"$316,500            ","$259,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/tSD9CZYvKKCuxpphJGOUUZPx5rT5LTgyUQO1B67COcM1/1-24-26-fourth-avenue-blacktown-nsw-2148_img0.jpg,"1/24-26 Fourth Avenue, Blacktown 2148 NSW is a unit. It has 2 bedrooms and 2 bathrooms. This last sold for $316,500 in February 2012. "
1476,4159464,3,1,2,802, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/jaOchEQZeKdIAjn0pehr-PFTRO0rZVW_4GsgUiizzZg1/26-nathaniel-parade-kings-langley-nsw-2147_img0.jpg,"Its block size is 817 square metres. When it last sold in February 1999, it went for $220,000. "
1477,306151,2,1,1,586,"$918,333", ,Private Sale            , ,Jul 2018            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/-O5TLjFny9BvqkKkPp-jenxNEXqnoEm1I5gC6XsRC-41/13-frances-street-northmead-nsw-2152_img0.jpg,"13 Frances Street is a house in Northmead with 2 bedrooms and 1 bathroom. Its postcode is 2152. Its block size is 586 square metres and the land is level. In July 2018 this property sold for $1,029,000. "
1478,1458195,3,1,2,604, , ,Auction            , ,Aug 2018            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/J6tCq2NhNhv_7hbpM6uyrVrIgNMIIff74VrTni3SZZU1/55-william-street-blacktown-nsw-2148_img0.jpg,"55 William Street, Blacktown 2148 NSW is a house. It has 3 bedrooms and 1 bathroom. The block size of this property is 604 square metres. In August 2018 it sold for $625,000. "
1479,2126417,4,1,2,587, ,Private Sale            , ,Oct 2018            , ,$530 pw            , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/w897jQIN9aDdYpTm--1wRtbmk4jQamD3al17kWupD8U1/200-blacktown-road-blacktown-nsw-2148_img0.jpg,"200 Blacktown Road, Blacktown 2148 NSW is a house with a tile roof. It has 4 bedrooms and 1 bathroom. The block size is 587 sqm. The last time this property sold was in December 2008 for $325,000. "
1480,4091730,2,1,1,0, , ,Private Sale            , ,May 2014            , ,"$390,000            ",https://p360images.realestateview.com.au/default/8-26-clifton-street-blacktown-nsw-2148-xl,"8/26 Clifton Street is a unit in Blacktown with 2 bedrooms and 1 bathroom. Its postcode is 2148. Last time it sold, it went for $465,000, which was in 2018. "
1481,1841764,3,2,2,0, ,Private Sale            , ,Sep 2018            , ,"$820,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/21dKlyBTA4uX1MwJsPm4UU92GGQ7jMUV648KSWkHY081/16-133-north-rocks-road-north-rocks-nsw-2151_img0.jpg,"16/133 North Rocks Road, North Rocks 2151 NSW has 3 bedrooms and 2 bathrooms. It is a unit with double brick walls. Our records show that this was last sold in February 2010 for $432,500. "
1482,4075575,2,1,2,0, ,Private Sale            ,Private Sale            ,Apr 2015            ,Oct 2003            ,"$580,000            ","$355,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/A_BjHcwMBGT8MBwUNctDHp7PNF71sZ5sNuXqnRvG-Po1/3-201-old-windsor-road-northmead-nsw-2152_img0.jpg,"This is a unit in Northmead, 2152 with 2 bedrooms and 1 bathroom. This last sold for $580,000 in April 2015. "
1483,4092533,0,0,0,0,"$650,000", , , , , , ,https://p360images.realestateview.com.au/default/8-daphne-place-blacktown-nsw-2148-xl,"This is a house in Blacktown, 2148 with 4 bedrooms and 2 bathrooms. "
1484,1712946,4,2,1,696,"$768,333",Private Sale            ,Private Sale            ,Apr 2005            ,Nov 2002            ,"$418,000            ","$341,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/UPf_o7A2zfC45UkP9ne9NQShvz55rXC1u84fG-acGKc1/194-madagascar-drive-kings-park-nsw-2148_img0.jpg,"This is a house in Kings Park with 4 bedrooms and 2 bathrooms. Its postcode is 2148. The land area is 696 square metres. According to our records, this was last sold for $418,000 in April 2005. "
1485,68377,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/rQdFMCDnPuCC9LWZQFCPeJS6p9UypZ8rezbBqbt_1M01/6-16-oxford-street-blacktown-nsw-2148_img0.jpg,"6/16 Oxford Street, Blacktown 2148 NSW is a unit. It has 2 bedrooms and 2 bathrooms. It was last sold in November 2014 for $348,000. "
1486,4100329,3,1,1,0, ,Private Sale            , ,May 2004            , ,"$286,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Sa_REzzNQxwxSdIZjWTEvEE9nHo3WoG1i6GvUMnGR4s1/7-140-walters-road-blacktown-nsw-2148_img0.jpg,"This is a unit in Blacktown, 2148 with 3 bedrooms and 1 bathroom. Last time it sold, it went for $286,000, which was in 2004. "
1487,1164237,1,1,1,0, ,Private Sale            , ,Apr 2006            , ,"$233,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/ltMLW-IqX9GS_Ah5GqcEaaxlSWxLDz6_FmTbeHSnsyk1/20-21-29-third-avenue-blacktown-nsw-2148_img0.jpg,"20/21-29 Third Avenue, Blacktown 2148 NSW is a unit with 1 bedroom and 1 bathroom. When it last sold in 2006, it went for $233,000. "
1488,2979425,2,2,0,0, , ,Private Sale            , ,Oct 2006            , ,"$82,400            ",https://p360images.realestateview.com.au/default/-xl,"According to our data, 82/35 Campbell Street was last sold for $82,400 in October 2006. "
1489,891530,3,2,2,565, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/1Ulk_QYM_y3KUELjCWCliRj4ABJjxX5OAkeMj4ZkPYM1/18-hayes-avenue-northmead-nsw-2152_img0.jpg,"This is a house in Northmead, 2152 with 3 bedrooms and 2 bathrooms. Its block size is 565 square metres. "
1490,4134412,3,1,1,565,"$778,333",Private Sale            ,Private Sale            ,Jul 2006            ,Feb 2000            ,"$321,000            ","$217,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/71OSf-4yJkl_seMyK2QycAnSMVliZft8on5e28NVeb01/48-ravel-street-seven-hills-nsw-2147_img0.jpg,"This is a house in Seven Hills with 3 bedrooms and 1 bathroom. Its postcode is 2147. This property is on a 565 sqm block of land. Our records show that this was last sold in July 2006 for $321,000. "
1491,4145163,3,1,1,654,"$649,167", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/CfP5OQDJ_sYRMwce3lBdD1JA-kGO3lqHIxdytkDepVk1/72-dawn-drive-seven-hills-nsw-2147_img0.jpg,"72 Dawn Drive, Seven Hills 2147 NSW is a house with 3 bedrooms and 1 bathroom. It is on a block of land that is 654 sqm. "
1492,643016,0,0,0,0,"$628,333", , , , , , ,https://p360images.realestateview.com.au/default/241-cornelia-road-seven-hills-nsw-2147-xl,Its land area is 559 square metres. 
