,id,gnaf_address_id,street,suburb,postcode,state_code,latitude,longitude,type,land_sqm,bed,bath,car,floorplan,Unnamed: 0,Beds,Baths,Car,Lot,Valuation,SateType1,SaleType2,DateSold1,DateSold2,SoldPrice1,SoldPrice2,Picture,Blob,Street_Numb,Street_Name,Street_Suff
1294,37147,12152592,61 Deptford Avenue,Kings Langley,2147,NSW,-33.747457,150.935604,house,698.0,3,3,2,False,1294,4,3,2,697, ,Private Sale            , ,Jun 2018            , ,"$965,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/6POMv50og_EGDJL3rqAbgg7Ur69u4-BkoeguG_tQsfk1/61-deptford-avenue-kings-langley-nsw-2147_img0.jpg,"61 Deptford Avenue, Kings Langley 2147 NSW is a house with 4 bedrooms and 3 bathrooms. The land area is 697 square metres. According to our records, this last sold for $965,000 in June 2018. ",61,Deptford,Avenue
1295,4162684,12162440,4/22 Faulkner Street,Old Toongabbie,2146,NSW,-33.786583,150.97679,unit,,2,2,2,True,1295,3,2,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/hj5Jvkff-nkqlGeAJLzgLr_rcmlpSdzcn25cqJAHq-U1/4-22-faulkner-street-old-toongabbie-nsw-2146_img0.jpg,"Last time it sold was for $362,000, which was in 2005. ",4/22,Faulkner,Street
1296,4077284,12164141,107 Mississippi Road,Seven Hills,2147,NSW,-33.791281,150.932273,house,556.0,1,1,1,True,1296,3,1,1,566,"$651,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/NTm8ljjKwNWCdM_OynZoMN0fym3ay_59RGKRwFUnNZg1/107-mississippi-road-seven-hills-nsw-2147_img0.jpg,"107 Mississippi Road is a house in Seven Hills with 3 bedrooms and 1 bathroom. Its postcode is 2147. The land area is 566 square metres. The last time this property sold was in 2018 for $830,000. ",107,Mississippi,Road
1297,4062199,12164657,43/31-39 Gladstone Street,North Parramatta,2151,NSW,-33.802063000000004,151.01237,unit,,2,2,1,False,1297,3,2,1,0, ,Private Sale            ,Private Sale            ,Jun 2010            ,Dec 2008            ,"$440,000            ","$355,000            ",https://p360images.realestateview.com.au/default/43-31-39-gladstone-street-north-parramatta-nsw-2151-xl,"43/31-39 Gladstone Street, North Parramatta 2151 NSW is a unit. It has 3 bedrooms and 2 bathrooms. Last time it sold, it went for $440,000, which was in June 2010. ",43/31-39,Gladstone,Street
1298,4088859,12169565,14/42 Toongabbie Road,Toongabbie,2146,NSW,-33.791191999999995,150.948119,unit,,2,2,3,False,1298,3,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/j7yZMNxJck7Gi41__wtfyAy1Oe38ICeU1JJt4RzEgvo1/14-42-toongabbie-road-toongabbie-nsw-2146_img0.jpg,14/42 Toongabbie Road is a unit in Toongabbie with 3 bedrooms and 2 bathrooms. Its postcode is 2146. ,14/42,Toongabbie,Road
1299,3291247,12186246,13 Christine Crescent,Lalor Park,2147,NSW,-33.761819,150.93673,house,638.0,2,2,2,True,1299,3,2,2,642, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/kRT78KzCUxbW0g0C5NsMpLRzhBMrYi5OpIz6ZuyiSVE1/13-christine-crescent-lalor-park-nsw-2147_img0.jpg,"13 Christine Crescent is a house in Lalor Park with 3 bedrooms and 2 bathrooms. Its postcode is 2147. Its land area is 642 sqm. Our records show that this was last sold in 2006 for $280,000. ",13,Christine,Crescent
1300,4062097,12194143,4/14 New Street,North Parramatta,2151,NSW,-33.80018,151.00156,unit,,2,2,1,False,1300,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Giiu_IiK9XVXSSGFdwAWyhIxOMWHi0wxiydThj08fyg1/4-14-new-street-north-parramatta-nsw-2151_img0.jpg,"4/14 New Street, North Parramatta 2151 NSW is a unit with 2 bedrooms and 2 bathrooms. ",4/14,New,Street
1301,2135828,12220405,8 Dee Place,Prospect,2148,NSW,-33.800734999999996,150.914859,house,389.0,1,1,0,True,1301,3,1,0,395, ,Private Sale            ,Private Sale            ,Nov 2018            ,Jun 2003            ,"$630,000            ","$310,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/S0b1g346aEHk_jctLlLxy0OKjQZbndIpSekTW_3GM181/8-dee-place-prospect-nsw-2148_img0.jpg,"8 Dee Place is a house in Prospect with 3 bedrooms and 1 bathroom. Its postcode is 2148. This property is on a 389 sqm block of land. Last time it sold was for $630,000, which was in November 2018. ",8,Dee,Place
1302,35639,12221675,10-12 Dalley Street,Harris Park,2150,NSW,,,unit,,1,1,1,False,1302,0,0,0,0, , , , , , , ,https://p360images.realestateview.com.au/default/10-12-dalley-street-harris-park-nsw-2150-xl,10-12 Dalley Street is a unit in Harris Park with 2 bedrooms and 1 bathroom. Its postcode is 2150. ,10-12,Dalley,Street
1303,4073475,12230824,10 Raine Avenue,North Rocks,2151,NSW,-33.761691,151.01596999999998,house,766.0,2,2,2,True,1303,3,2,2,785,"$1,220,000",Auction            , ,May 2018            , ,"$1,030,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/wm6NXPOCs9ahQWDZ9CFCIDvluaQaW_Ag4bgoafGi8bo1/10-raine-avenue-north-rocks-nsw-2151_img0.jpg,"This is a house in North Rocks with 3 bedrooms and 2 bathrooms. Its postcode is 2151. The size of this block is 785 square metres. 10 Raine Avenue North Rocks last sold for $1,030,000 in 2018. ",10,Raine,Avenue
1304,4145162,12235119,49 Abbott Road,Seven Hills,2147,NSW,-33.766921999999994,150.94925,house,645.0,2,2,1,True,1304,3,2,1,653,"$769,000",Private Sale            , ,Sep 2009            , ,"$367,500            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/VI3fQXjWhQci7-sP16obXbIPYcxqh3QJSRMypf1ma-c1/49-abbott-road-seven-hills-nsw-2147_img0.jpg,"49 Abbott Road, Seven Hills 2147 NSW is a house. It has 3 bedrooms and 2 bathrooms. The block size of this property is 653 square metres. It last sold in 2009 for $367,500. ",49,Abbott,Road
1305,124432,12237059,1 Nunga Place,Marayong,2148,NSW,-33.746825,150.88956000000002,house,,1,1,1,False,1305,3,0,0,549,"$645,000", , , , , , ,https://p360images.realestateview.com.au/default/1-nunga-place-marayong-nsw-2148-xl,"This is a house in Marayong, 2148 with 3 bedrooms and 1 bathroom. The block size is 549 square metres. ",1,Nunga,Place
1306,3089407,12240516,10 Glenn Avenue,Northmead,2152,NSW,-33.79133,150.98987,house,720.0,1,1,0,True,1306,0,0,0,732,"$893,333",Private Sale            , ,Sep 1983            , ,"$48,600            ", ,https://p360images.realestateview.com.au/default/10-glenn-avenue-northmead-nsw-2152-xl,10 Glenn Avenue is a house in Northmead with 4 bedrooms and 1 bathroom. Its postcode is 2152. Its land area is 732 square metres. ,10,Glenn,Avenue
1307,1755848,12242764,27A Webb Street,North Parramatta,2151,NSW,-33.802917,151.018723,house,,3,3,2,True,1307,4,3,2,0,"$850,333",Private Sale            ,Private Sale            ,Oct 2015            ,Apr 2006            ,"$980,000            ","$585,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/yPU09O3VTmcYzFRgm-yQ0kA7bxZYpYw1RCY5k3d9byc1/27a-webb-street-north-parramatta-nsw-2151_img0.jpg,"This is a house in North Parramatta with 4 bedrooms and 3 bathrooms. Its postcode is 2151. This property is on a 478 sqm block of land. Last time it sold was for $980,000, which was in 2015. ",27A,Webb,Street
1308,1039239,12242776,2702/330 Church Street,Parramatta,2150,NSW,-33.811547,151.004901,unit,,2,2,1,True,1308,0,0,0,0,"$1,328,333", , , , , , ,https://p360images.realestateview.com.au/default/2702-330-church-street-parramatta-nsw-2150-xl,2702/330 Church Street is a unit in Parramatta with 2 bedrooms and 2 bathrooms. Its postcode is 2150. ,2702/330,Church,Street
1309,2930384,12244677,17 Berg Street,Blacktown,2148,NSW,-33.788778,150.91276399999998,house,569.0,2,2,1,True,1309,4,2,1,566, ,Private Sale            , ,Nov 2018            , ,"$640,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/H-PUegiliLJT_2wV0p1h54xG7fECTDp6qy9PGVYXOFU1/17-berg-street-blacktown-nsw-2148_img0.jpg,"17 Berg Street is a house in Blacktown with 4 bedrooms and 2 bathrooms. Its postcode is 2148. The land area is 566 square metres. This house previously sold for $640,000 in November 2018. ",17,Berg,Street
1310,3899611,12245098,1 Randal Crescent,North Rocks,2151,NSW,-33.768609999999995,151.01161000000002,house,914.0,3,3,4,True,1310,0,0,0,0,"$1,015,000", , , , , , ,https://p360images.realestateview.com.au/default/1-randal-crescent-north-rocks-nsw-2151-xl,"This is a house in North Rocks, 2151 with 4 bedrooms and 3 bathrooms. ",1,Randal,Crescent
1311,358246,12246594,3/211 Old Windsor Road,Northmead,2152,NSW,-33.789475,150.978217,unit,,1,1,1,True,1311,2,1,1,0, ,Private Sale            , ,Jul 2018            , ,$260 pw            , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/7r-iP6aEiJBdCca2rqi3sBd1LwcmMcqCV-bGaq5frOg1/3-211-old-windsor-road-northmead-nsw-2152_img0.jpg,"3/211 Old Windsor Road is a unit in Northmead with 2 bedrooms and 1 bathroom. Its postcode is 2152. According to our data, this last sold for $635,000 in July 2018. ",3/211,Old Windsor,Road
1312,223804,12269209,33/7 Aird Street,Parramatta,2150,NSW,-33.81743,150.99957,unit,,2,2,1,True,1312,2,2,1,0,"$610,629", , , , , , ,https://p360images.realestateview.com.au/default/33-7-aird-street-parramatta-nsw-2150-xl,"33/7 Aird Street, Parramatta 2150 NSW is a unit. It has 2 bedrooms and 2 bathrooms. Our records show that this was last sold in February 2018 for $700,000. ",33/7,Aird,Street
1313,128462,12287621,17-19 Aurelia Street,Toongabbie,2146,NSW,-33.787428000000006,150.948876,unit,,1,1,1,True,1313,3,2,1,0,"$662,500", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/hMXqfQCrJF66s-4L5oJxB-GCmWyN7UARdN0bNfAf1II1/17-19-aurelia-street-toongabbie-nsw-2146_img0.jpg,"This is a unit in Toongabbie with 3 bedrooms and 2 bathrooms. Its postcode is 2146. The last sold price we have on record for 17-19 Aurelia Street Toongabbie is $700,890 which is from May 2016. ",17-19,Aurelia,Street
1314,124431,12293138,11 Daffodil Street,Marayong,2148,NSW,-33.748264,150.893659,house,,1,1,2,False,1314,3,1,1,556,"$615,667",Private Sale            ,Private Sale            ,Oct 2009            ,Oct 2002            ,"$320,000            ","$290,000            ",https://p360images.realestateview.com.au/default/11-daffodil-street-marayong-nsw-2148-xl,"This is a house in Marayong with 3 bedrooms and 1 bathroom. Its postcode is 2148. This is on a 556 sqm block of land. The last sold price we have on record for this property is $320,000 which is from October 2009. ",11,Daffodil,Street
1315,2572765,12296780,44 Dan Avenue,Blacktown,2148,NSW,-33.763872,150.894236,house,,1,1,1,False,1315,3,1,1,728, ,Private Sale            , ,Oct 2018            , ,"$675,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/UEF74Bfuj0Ew0w8Ucw7ysxSw6CUpnjhjB_hA3PoTXBU1/44-dan-avenue-blacktown-nsw-2148_img0.jpg,"44 Dan Avenue, Blacktown 2148 NSW is a house. This property has 3 bedrooms and 1 bathroom. The block size of this property is 728 square metres. According to our records, this last sold for $675,000 in October 2018. ",44,Dan,Avenue
1316,2513621,12297255,1/44 Peter Street,Blacktown,2148,NSW,-33.764745,150.914005,unit,,2,2,1,True,1316,3,2,1,0, ,Private Sale            , ,Oct 2018            , ,Price, ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/4QtBblpUZShgsAsxz07Ei73Sx9ZI-pPxma7xStetM8U1/1-44-peter-street-blacktown-nsw-2148_img0.jpg,"1/44 Peter Street, Blacktown 2148 NSW is a house. This property has 3 bedrooms and 2 bathrooms. ",1/44,Peter,Street
1317,2753491,12300577,35 Australorp Avenue,Seven Hills,2147,NSW,-33.782243,150.929823,house,435.0,1,1,2,True,1317,3,1,2,431, ,Private Sale            ,Private Sale            ,Oct 2018            ,Jan 2000            ,"$750,000            ","$243,500            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/rJFRVY4F1QztfzglGEzDoEpbukoXEOpNQonq_C0ypaY1/35-australorp-avenue-seven-hills-nsw-2147_img0.jpg,"This is a house in Seven Hills with 3 bedrooms and 1 bathroom. Its postcode is 2147. The size of this block is 431 sqm. In January 2000 it sold for $243,500. ",35,Australorp,Avenue
1318,2964248,12302161,47 Abercrombie Avenue,Seven Hills,2147,NSW,-33.794914,150.92796,house,561.0,1,1,3,True,1318,3,1,3,0,"$655,000", ,Private Sale            , ,Dec 2004            , ,"$392,500            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/oZqu42xMU4wmfUBqHVmXjN_yTy1MwndziNUzL0z-vdY1/47-abercrombie-avenue-seven-hills-nsw-2147_img0.jpg,"This is a house in Seven Hills with 3 bedrooms and 1 bathroom. Its postcode is 2147. Its land area is 576 square metres. According to our records, this was last sold for $392,500 in December 2004. ",47,Abercrombie,Avenue
1319,4055272,12309138,23/237-239 Targo Road,Toongabbie,2146,NSW,-33.79027,150.95128,unit,113.0,1,1,1,True,1319,2,1,1,0, ,Private Sale            , ,Jun 1993            , ,"$126,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/-JzvZvQMIQH59oCbejmmo2a4XcsUF3N2bZntTZFWkQg1/23-237-239-targo-road-toongabbie-nsw-2146_img0.jpg,"This is a unit in Toongabbie, 2146 with 2 bedrooms and 1 bathroom. 23/237-239 Targo Road last sold for $126,000 in 1993. ",23/237-239,Targo,Road
1320,1637598,12312948,27 Grasmere Avenue,Northmead,2152,NSW,-33.781032,151.005476,house,,2,2,2,True,1320,5,2,2,718,"$1,028,333", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Z4kPpMtx7OexuEUM4CMcVYPRMw63Ae_k3eWFAwYoI2U1/27-grasmere-avenue-northmead-nsw-2152_img0.jpg,"27 Grasmere Avenue, Northmead 2152 NSW is a house with 5 bedrooms and 2 bathrooms. The block size of this property is 718 sqm. ",27,Grasmere,Avenue
1321,424846,12320835,159 Northcott Road,Lalor Park,2147,NSW,-33.75598,150.92296000000002,house,,2,2,2,True,1321,4,2,2,633, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/ZE5tDPMP4xHUaER5YFocaQv6CNv6tUkJOoFz7J7fmnA1/159-northcott-road-lalor-park-nsw-2147_img0.jpg,"This is a house in Lalor Park with 4 bedrooms and 2 bathrooms. Its postcode is 2147. The size of this block is 633 sqm. This house last sold for $720,000 in December 2016. ",159,Northcott,Road
1322,4077282,12327337,16 Brahms Street,Seven Hills,2147,NSW,-33.765164,150.955296,house,,3,3,2,True,1322,5,3,2,562,"$1,061,033",Private Sale            , ,Jun 2018            , ,"$1,160,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/68Keo9ra5vIxx5MzeYNhfuRg_0PIvLpfU73sqL9sA2U1/16-brahms-street-seven-hills-nsw-2147_img0.jpg,"16 Brahms Street, Seven Hills 2147 NSW is a house. It has 5 bedrooms and 3 bathrooms. Its land area is 562 sqm. This last sold for $1,160,000 in June 2018. ",16,Brahms,Street
1323,3177352,12350295,48 Becky Avenue,North Rocks,2151,NSW,-33.777466,151.025,house,898.0,3,3,2,True,1323,5,3,2,967, ,Private Sale            ,Private Sale            ,Nov 2014            ,Jan 2007            ,"$1,319,000            ","$510,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/a8EHFH5nDY697fD0-SiGQ0tTFezW6-V7rdqKwzQWK6g1/48-becky-avenue-north-rocks-nsw-2151_img0.jpg,"48 Becky Avenue is a house in North Rocks with 5 bedrooms and 3 bathrooms. Its postcode is 2151. Its land area is 967 square metres. This house last sold for $1,319,000 in November 2014. ",48,Becky,Avenue
1324,3490911,12358608,9/55-57 Fennell Street,North Parramatta,2151,NSW,-33.806446,151.0095,unit,,2,2,1,True,1324,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/6r1QSRypATiC8WnjeXOgtNal8Z3Dpik_bq_ff5SG9Wc1/9-55-57-fennell-street-north-parramatta-nsw-2151_img0.jpg,"9/55-57 Fennell Street, North Parramatta 2151 NSW is a unit. This property has 2 bedrooms and 2 bathrooms. ",9/55-57,Fennell,Street
1325,193723,12364750,11/33-41 Brickfield Street,North Parramatta,2151,NSW,-33.801445,151.01041,unit,,1,1,1,True,1325,2,1,1,0, , ,Private Sale            , ,Aug 2018            , ,"$547,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/u9-6Q2CbFUoxlqDCO3NDONBQPTfCINDYuoxSB_23mmI1/11-33-41-brickfield-street-north-parramatta-nsw-2151_img0.jpg,"This is a unit in North Parramatta, 2151 with 2 bedrooms and 1 bathroom. According to our records, this was last sold for $547,000 in August 2018. ",11/33-41,Brickfield,Street
1326,128501,12372706,2/42 Toongabbie Road,Toongabbie,2146,NSW,-33.791191999999995,150.948119,unit,,1,1,1,True,1326,1,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/xAWY8wW0eHu38WpbPwqS_b2qkOQurICYqtPcwTvDoro1/2-42-toongabbie-road-toongabbie-nsw-2146_img0.jpg,"This is a unit in Toongabbie, 2146 with 1 bedroom and 1 bathroom. ",2/42,Toongabbie,Road
1327,1215289,12389710,10 Chircan Street,Old Toongabbie,2146,NSW,-33.785472,150.975412,house,553.0,1,1,1,True,1327,3,1,1,554, ,Private Sale            , ,Aug 2018            , ,Price, ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/wMqsvSTApuhGrtNQUPR0hFQSqCukMSJmrzzcwoZTmew1/10-chircan-street-old-toongabbie-nsw-2146_img0.jpg,"10 Chircan Street, Old Toongabbie 2146 NSW is a house. It has 3 bedrooms and 1 bathroom. The size of this block is 554 sqm. ",10,Chircan,Street
1328,3152618,12392615,5 Eighth Avenue,Seven Hills,2147,NSW,-33.779194,150.939578,house,670.0,1,1,3,True,1328,3,1,3,663, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/kXnc0-74tFBAIAuvQBOVPe1JwjUZlckmQra_ndaEgKc1/5-eighth-avenue-seven-hills-nsw-2147_img0.jpg,"This is a house in Seven Hills, 2147 with 3 bedrooms and 1 bathroom. Its block size is 663 sqm. In December 2005 this sold for $345,000. ",5,Eighth,Avenue
1329,3572443,12395549,4 Dorlton Street,Kings Langley,2147,NSW,-33.749953000000005,150.932503,house,698.0,2,2,2,True,1329,4,2,2,700,"$948,333", ,Private Sale            , ,May 2014            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/fCn6VaeHniJipPSbyavxqIH6xaa2YZYjUtYtlQGGEIk1/4-dorlton-street-kings-langley-nsw-2147_img0.jpg,"4 Dorlton Street is a house in Kings Langley with 4 bedrooms and 2 bathrooms. Its postcode is 2147. The size of this block is 700 sqm. Last time it sold was for $1,005,000, which was in March 2017. ",4,Dorlton,Street
1330,570900,12397787,12 Hawkins Street,Blacktown,2148,NSW,-33.78513,150.91891999999999,house,,1,1,1,True,1330,2,1,1,558, ,Private Sale            , ,Aug 2018            , ,$400 pw            , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/AO_ebXlohRkjIn_kqcHfiJDmDAGxogZ-xItdoIjOfYs1/12-hawkins-street-blacktown-nsw-2148_img0.jpg,"12 Hawkins Street, Blacktown 2148 NSW is a house. It has 2 bedrooms and 1 bathroom. Its land area is 558 square metres. According to our records, this was last sold for $153,334 in December 2002. ",12,Hawkins,Street
1331,4164165,12407339,7 Reading Avenue,Kings Langley,2147,NSW,-33.75825,150.95103,house,778.0,2,2,2,True,1331,3,2,2,720, ,Private Sale            ,Private Sale            ,Feb 2019            ,Jul 2014            ,"$860,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/ORb2qjNcMh4ZQU92nS_OiTiT_y6b330H66LeMgo6ovQ1/7-reading-avenue-kings-langley-nsw-2147_img0.jpg,"This is a house in Kings Langley, 2147 with 3 bedrooms and 2 bathrooms. Its block size is 720 square metres. In June 2014 it sold for $772,000. ",7,Reading,Avenue
